"ProbeID","All_Effect_Random","UCSC_RefGene_Names"
"cg20988565",0.0150861046755674,"ZFPM2"
"cg03172657",-0.0150770595442485,"ACSF3"
"cg23422866",0.0150661087646743,"TSNARE1"
"cg25533133",0.0150475164717471,"MCF2L"
"cg10568066",0.0150391142817801,"RNF39"
"cg24018148",0.0150241030830182,"KCNK16"
"cg05826817",-0.0150102711389072,"ACOT9"
"cg24844518",0.0149800699416856,"CYFIP2"
"cg09829573",-0.0149627553558558,"NBPF9"
"cg17811452",-0.0149566643611574,"TP53TG5"
"cg24961286",0.0149548074756637,"SMAD3"
"cg00156497",-0.0149349717027654,"EYA4"
"cg16778382",-0.0149332039891476,"TMPRSS6"
"cg23603995",-0.0149225191799722,"ARID1B"
"cg04118610",-0.014907114034811,"LPHN3"
"cg22007216",-0.0149056426830855,"DCHS2"
"cg25450121",-0.0148906582107069,"ATP5G1"
"cg01053087",-0.0148842332343474,"ERICH1"
"cg12606911",0.0148787187193982,"CD8A"
"cg06999043",-0.0148718775587525,"SMYD3"
"cg24638099",-0.014841716109791,"HLA-DRB6"
"cg23988024",-0.0148373597631561,"HCN2"
"cg12633154",0.0148242543356712,"RNF39"
"cg08133631",-0.0148113335287705,"CATSPER4"
"cg10589577",0.0148055529797111,"NWD1"
"cg16811129",0.014778825156293,"ARHGEF10"
"cg22955899",-0.0147782594245328,"DLGAP5"
"cg11445109",0.0147718121045574,"CYP2E1"
"cg23195763",0.0147570664141005,"HLA-DPA1"
"cg26422465",-0.014751716558043,"WDR8"
"cg12163508",0.0147508060422844,"HSD17B7P2"
"cg10044179",0.014750391911218,"C21orf81"
"cg10471113",-0.0147493070185184,"IFT140"
"cg13279774",-0.0147488464111929,"NGFRAP1"
"cg20022036",-0.0147475041835428,"HLA-DRB1"
"cg02898977",0.0147399167336925,"TM9SF1"
"cg13641645",0.0147236733483735,"KDM4C"
"cg13077366",0.014718014219836,"BRUNOL4"
"cg26748794",-0.0147137939292162,"FAM38A"
"cg02663945",-0.0147103262709245,"SAMD11"
"cg22347126",-0.014707123071814,"C21orf29"
"cg17501210",-0.0146906371903841,"RPS6KA2"
"cg04820593",-0.0146904060563481,"WNK3"
"cg19822890",-0.0146445689303429,"DOCK9"
"cg07589531",-0.0146210486644623,"FRMD4A"
"cg04467639",-0.0146202960400246,"COPB1"
"cg16527629",-0.0146200236328946,"SPDEF"
"cg07482223",-0.0146139389099047,"SFTA2"
"cg24393317",0.0146102807602039,"CACNA1C"
"cg00117018",-0.0146098483630048,"ZNF251"
"cg14302130",0.0145984053576664,"HLA-DPA1"
"cg18850127",-0.0145941024538183,"POU6F2"
"cg00540295",0.0145858799561217,"FAM69B"
"cg09159004",0.0145724614406293,"ACSF3"
"cg24401199",-0.0145724570662303,"GNA15"
"cg08314949",0.0145594826168139,"RPTOR"
"cg06825163",-0.0145401666806754,"LGR6"
"cg05096415",0.014539413794803,"LRIT2"
"cg22588144",0.0145029221309538,"ISM1"
"cg15415945",0.0144994407543969,"C6orf47"
"cg27262041",0.0144960905753182,"NAV2"
"cg02502145",-0.0144728593492608,"SOS1"
"cg04529865",-0.0144706458041336,"GALNT9"
"cg06031268",-0.0144679598943559,"WRNIP1"
"cg03635532",0.0144506737129712,"FCGBP"
"cg19301366",0.0144450959355807,"HLA-DQB1"
"cg07743747",-0.0144242663360241,"CCR2"
"cg08509907",0.0144172896781493,"ARMC5"
"cg10208301",-0.0144117989532711,"DNHD1"
"cg01191806",-0.0143830161412356,"MBL1P"
"cg06395298",-0.0143712708097925,"HOXB3"
"cg10724632",-0.014359374840145,"COLEC11"
"cg11066244",0.0143580082211822,"OR11H6"
"cg14503564",-0.0143497562761431,"LDB2"
"cg12687426",-0.0143494390287342,"KCNMB3"
"cg02090762",-0.0143490078804304,"FSCN2"
"cg21566433",0.0143461238616128,"PCSK6"
"cg26094651",0.0143440297618887,"MYT1L"
"cg08024264",-0.0143289489919218,"SCARNA16"
"cg06054159",-0.0143131733084135,"MYOM2"
"cg10600889",0.0142822714063798,"FBXO47"
"cg09413645",0.0142640390178847,"SEPT11"
"cg04400533",-0.0142627211450029,"ETV5"
"cg01296877",-0.0142532847503738,"MORN1"
"cg01201512",-0.0142512625621116,"NINJ2"
"cg23174406",0.0142256011213902,"NEDD1"
"cg00162191",-0.0142227458139515,"HFM1"
"cg05455372",-0.0142003665533101,"LOC168474"
"cg17181941",-0.0141999630326311,"NCAPH"
"cg10989981",-0.0141994483097704,"HLA-DQB1"
"cg06299284",0.0141670866163548,"DRD4"
"cg19978674",0.0141650387701971,"HOPX"
"cg03509467",-0.0141448375221532,"DTX2"
"cg20370184",-0.0141406251861041,"SLC44A4"
"cg14047370",-0.0141331908914898,"HECW1"
"cg03022891",0.0140951341733764,"TNNT3"
"cg13127920",-0.0140857876718738,"NCOR2"
"cg22480875",-0.014071723309981,"E2F7"
"cg27312979",-0.0140556420448297,"SORBS1"
"cg21871091",0.0140444018488788,"HLCS"
"cg08634464",-0.0140440142444207,"ZNF57"
"cg24836826",0.0140430490622694,"NCOR2"
"cg04813697",0.014036461000986,"PIP4K2A"
"cg21498547",0.0140362357672647,"DLGAP2"
"cg22999620",0.0140331764423109,"ESPNL"
"cg10018004",-0.0140247464129,"HLA-A"
"cg06167719",0.0140089009866399,"HLCS"
"cg10507965",-0.0139852915132564,"SCD"
"cg09158821",-0.0139692744299728,"SLC43A2"
"cg09281805",-0.0139579264792492,"FOXK1"
"cg04131969",-0.0139506563505892,"MYADML"
"cg03921839",0.0139499125462406,"PRDM16"
"cg26701510",0.0139390115365862,"LOC285830"
"cg14112997",0.013929523534583,"IL17RA"
"cg25543264",-0.0139206345430883,"COBL"
"cg10451425",0.0139168727918418,"ARMC5"
"cg27286106",0.0138966321412997,"FAM21C"
"cg03407524",-0.0138787942360783,"FASN"
"cg03570263",0.0138752461105275,"RNF39"
"cg23679434",-0.0138608321907198,"LILRB3"
"cg17386240",-0.0138570562214626,"TGFBI"
"cg22937354",-0.0138562715598659,"OR5D16"
"cg20966423",0.0138531534206375,"TUBB6"
"cg13506281",-0.0138475841157097,"MTUS2"
"cg00668212",0.0138468973540271,"STK32C"
"cg18621672",0.0138456892604878,"DYDC1"
"cg00571519",0.0138448653802876,"SRPK2"
"cg08057896",-0.0138389629964797,"COL5A3"
"cg20618087",0.0138279528910752,"ZBED4"
"cg09723088",-0.0138259051782134,"HLA-F"
"cg18566515",0.0138031275839108,"FGFR2"
"cg22706458",0.0137628753224231,"UMODL1"
"cg17611936",-0.0137544897572911,"PRKAG2"
"cg23548658",0.0137536076251444,"COLEC11"
"cg21123355",0.0137514373554146,"VAV2"
"cg14240646",-0.0137473601517757,"ACBD5"
"cg22835630",-0.0137392544817878,"SNORD115-29"
"cg07180897",0.0137356539377724,"HLA-DQB2"
"cg10967866",0.0137321605158955,"INPP5A"
"cg13740636",-0.0136734580284195,"HEPHL1"
"cg10861731",0.0136668308307654,"C10orf128"
"cg12858166",0.0136633532423877,"HLA-DPA1"
"cg13387643",0.0136549930402023,"CASZ1"
"cg13692836",0.0136393587425377,"SAMD11"
"cg16517298",-0.0136333011182837,"GALNT2"
"cg13361141",0.013629881045371,"LOC100130872-SPON2"
"cg00859178",0.0136166780441263,"UHMK1"
"cg07040661",-0.013611219308551,"MUC2"
"cg02489157",-0.0135991304044554,"UMODL1"
"cg05554000",0.013596316493733,"VIPR2"
"cg02210151",0.0135891183743497,"FGFR2"
"cg05857996",0.0135865281515382,"EBF4"
"cg05161773",0.013571309188119,"SEPT9"
"cg12600749",0.0135628880975543,"PTPRN2"
"cg04563766",-0.0135610903217371,"PRKACG"
"cg05162523",-0.0135594818185196,"RUNX3"
"cg14106680",-0.0135594668729146,"MYH14"
"cg01681863",-0.0135565863408252,"FAM102A"
"cg01676795",0.0135527041977132,"POR"
"cg11455444",0.0135399865164581,"LOC84931"
"cg14911689",-0.013537239161816,"NINJ2"
"cg05917273",-0.0135366636880566,"CAV1"
"cg14123034",0.0135294499926067,"L3MBTL4"
"cg07135405",-0.0135263829927556,"UCKL1"
"cg26718213",0.0135240156698363,"SNED1"
"cg14660676",-0.0135118505893639,"SQLE"
"cg09556042",-0.0134891107430681,"HLA-C"
"cg13612317",0.0134832225455129,"KIF5B"
"cg02527811",-0.0134768016867551,"C2orf54"
"cg00753924",-0.0134709657008002,"RXRA"
"cg11395062",-0.0134705595799579,"CDRT15"
"cg15815084",-0.0134699243773166,"DGKE"
"cg10590925",-0.0134654886521872,"BRSK2"
"cg27469738",-0.0134505139778407,"ANKRD2"
"cg20976286",0.0134439931566833,"OCA2"
"cg08430277",0.0134332523782199,"MYH11"
"cg11124135",0.0134158758975825,"LSM1"
"cg10917426",0.013411957866482,"ZBTB12"
"cg22026089",-0.0134021806762544,"PDZRN4"
"cg03327352",-0.0134012681305504,"DMBX1"
"cg23159970",0.0134004631353467,"CACNA1C"
"cg23759393",0.0133988456139527,"PTPRN2"
"cg00377727",-0.0133958426351882,"SEC23A"
"cg00366190",0.013380943045349,"WDR88"
"cg02683731",0.0133726234335423,"LOC440910"
"cg08435683",0.0133702428969549,"SLC23A2"
"cg10666341",0.0133608678629318,"PLA1A"
"cg00125893",-0.013360740374132,"THSD4"
"cg24237397",-0.0133431734700927,"OR2J2"
"cg18753928",0.0133360889976929,"CCDC52"
"cg13612055",-0.013325758426148,"RNU5E"
"cg00504896",-0.0132980091058611,"LOC642846"
"cg20187719",0.0132863959676182,"LOC285375"
"cg09973676",-0.0132723117927722,"PAG1"
"cg24848192",0.0132586387000744,"RFPL2"
"cg06000878",0.0132490948725919,"LOC399959"
"cg27207470",0.0131935716580583,"DIXDC1"
"cg18927185",0.0131923743367773,"HLA-DPB2"
"cg05896524",-0.0131915424312845,"C21orf56"
"cg24073023",0.0131870358327564,"PTPN20B"
"cg18391514",-0.0131859836297986,"RCN2"
"cg04795638",-0.0131780051345429,"FAM18B2"
"cg00645020",-0.0131758480564978,"KLHL36"
"cg27558057",0.0131537458170263,"BCYRN1"
"cg24189340",0.0131461413283822,"OPCML"
"cg25539255",-0.0131295844760114,"ARRDC5"
"cg14595922",0.0131265987784693,"PCDHA6"
"cg02352295",-0.0131240269933015,"SLITRK2"
"cg22670147",-0.0131224855426002,"DPP10"
"cg05122437",0.0131203859741575,"MTUS2"
"cg17857094",0.0131108572387094,"DPCR1"
"cg04367503",0.0131108452805539,"NFIX"
"cg17760849",0.0131075727822417,"NLRP2"
"cg26325285",0.0131060387190481,"KLK15"
"cg09623773",-0.0130957110772829,"HTR5A"
"cg08554556",0.0130925352749321,"TMEM132D"
"cg14773207",0.0130870582718508,"PSTPIP2"
"cg11420782",0.0130642194411267,"APOL4"
"cg14486095",0.0130544914985386,"UNC119B"
"cg18291437",-0.0130520988579722,"FAM70A"
"cg16805553",0.0130506011527633,"MPZL3"
"cg19137806",0.0130484372887699,"INPP5A"
"cg16490124",-0.0130479305206085,"SNORA14B"
"cg17404449",-0.013047495635614,"LOC100133091"
"cg05111645",-0.0130368382700213,"OR2H1"
"cg14973240",0.0130335415894519,"CROCC"
"cg05450979",0.0130276841087002,"NUBP1"
"cg11045746",-0.0130186937904101,"FAM26F"
"cg15625791",-0.0130164061768022,"COX4I2"
"cg15988970",0.0130069996290065,"DNAJC15"
"cg08134671",-0.0130052065148827,"GNG7"
"cg04816311",0.01299328374071,"C7orf50"
"cg04359840",-0.0129881429854253,"XYLT1"
"cg04882216",-0.012962492572415,"PRDM16"
"cg01824063",-0.0129572180669353,"KRTAP5-10"
"cg05865327",-0.0129525866728373,"PPP2R5C"
"cg16432908",-0.0129417750687719,"BEND7"
"cg26209676",-0.0129368561413171,"ZNF581"
"cg12078154",0.0129293906386908,"RPTOR"
"cg10940203",0.012922739373583,"FAM153C"
"cg10104420",0.0129195210523361,"HLA-DRB6"
"cg09592903",0.012888191905872,"RTN4"
"cg13167631",0.0128857054729669,"SLC8A1"
"cg00861214",0.0128799637224722,"CR1L"
"cg02527881",-0.0128597800548372,"PTH1R"
"cg00616572",-0.0128534574227245,"TEKT5"
"cg05918715",0.0128502658716633,"SHISA2"
"cg18443741",0.0128423854984769,"PYROXD1"
"cg27455918",-0.0128397187524657,"CDK6"
"cg11188103",-0.0128206728665124,"PTPN14"
"cg20677058",-0.0128147404012322,"AKR7L"
"cg26968039",0.0128126024541573,"CLDN15"
"cg13614409",0.0128114291853384,"C13orf26"
"cg16836675",-0.012811314297635,"TOM1L1"
"cg27167381",-0.0128111717748509,"MIR506"
"cg25052156",0.0128063328401699,"FGFR2"
"cg06122613",0.0127909833139547,"PI4KB"
"cg03987842",-0.0127853966443165,"SLC7A6"
"cg05267394",0.0127831332308752,"ASIP"
"cg20208052",0.0127758155522471,"ABCB7"
"cg26866625",-0.0127747542801798,"OR4P4"
"cg16611584",0.012767066672777,"AKAP10"
"cg12070351",0.0127652831204684,"SYT2"
"cg02082929",0.0127612725866296,"GCC2"
"cg05094216",-0.0127474348765292,"MED12L"
"cg13334518",0.012743848375114,"ZNF658"
"cg13235087",-0.0127405881527983,"ULK1"
"cg08028341",-0.0127390738075494,"OBP2A"
"cg13444538",0.0127296210469506,"VIPR2"
"cg10765922",0.0127293522327075,"HLA-DRB1"
"cg11376198",-0.0127268661219616,"AKR7L"
"cg06742077",0.0127216424996273,"MIR596"
"cg22802014",-0.0127207298673595,"SNRNP40"
"cg23743554",-0.0127186370955841,"LTBP3"
"cg21950155",-0.0127067536446624,"PRHOXNB"
"cg16667508",0.0126994506521908,"MATN4"
"cg06690085",-0.0126993853068887,"KALRN"
"cg06872964",0.0126984936569435,"IFI44L"
"cg11746498",-0.0126962894707896,"C10orf50"
"cg27230769",-0.0126955842414846,"LOC285830"
"cg05592035",-0.0126791495947712,"CD300A"
"cg12682382",-0.0126729570052393,"UBE2W"
"cg03062760",-0.0126724637621694,"FAM38A"
"cg08006309",-0.01267172610685,"IFT140"
"cg04996388",0.0126708056510186,"MYADML2"
"cg12622242",0.0126703346374133,"SH2D4A"
"cg26000542",0.0126664199911769,"MAOB"
"cg25619287",-0.0126633376173455,"SDF4"
"cg13071618",-0.0126628263320612,"ZC3H3"
"cg14377951",0.0126621837493876,"GSTM5"
"cg15154628",0.0126568448027206,"CCDC146"
"cg16519574",-0.0126515625300182,"SNTG2"
"cg21442528",0.0126498395487242,"LOC100292680"
"cg00843795",-0.0126478637337405,"PUS7"
"cg09122588",-0.0126463736695325,"HS6ST3"
"cg06057569",-0.0126397612523725,"BRD1"
"cg13645296",0.012637278798641,"DAPK2"
"cg18200150",-0.0126300682102908,"MYO1D"
"cg10950028",0.0126255339236997,"GSTM1"
"cg26354017",0.0126203331815974,"PM20D1"
"cg19404813",-0.0125906191576221,"CRYGD"
"cg08240917",-0.0125899286392711,"STK39"
"cg14161159",0.0125892494354981,"C2orf27A"
"cg13275129",0.0125883944114164,"MAML2"
"cg08379987",0.0125845310948756,"C13orf26"
"cg11100795",0.0125797733194168,"AP3B1"
"cg07661389",-0.0125790421853604,"OR2J3"
"cg05638648",0.0125727028634785,"COL18A1"
"cg20360416",0.0125534566291567,"SORCS2"
"cg25148117",-0.0125499620170056,"SLCO5A1"
"cg25189904",-0.0125488457198728,"GNG12"
"cg01278975",-0.0125375849711376,"MDGA1"
"cg20214871",0.0125348423297583,"HRNBP3"
"cg19235645",-0.0125288802081681,"FAM101A"
"cg06238316",0.0125161226196109,"ZNF714"
"cg03440556",-0.0125155345404583,"SCD"
"cg12630461",-0.0124973290540761,"RCCD1"
"cg11957130",0.0124850293360204,"ATXN7L1"
"cg15563580",0.0124698426279883,"TEX11"
"cg11795975",-0.012461827404791,"HSPA12A"
"cg22222799",0.0124458685759212,"DNAH17"
"cg13361506",0.0124206397776032,"ODZ4"
"cg16963093",0.0124176373728532,"ATXN7L1"
"cg17727071",0.0124146280503216,"COBL"
"cg12409149",-0.0123941120461424,"LOC100270710"
"cg18828681",-0.0123879645812461,"ACOT6"
"cg21138405",-0.0123864056870227,"IRF1"
"cg20045882",-0.0123766213038769,"ZFP36L1"
"cg17658113",0.0123751587509153,"BRSK2"
"cg07249765",0.012371963268816,"SDK1"
"cg05785376",-0.0123713558120029,"CCDC160"
"cg24345856",-0.01236960266059,"FAM132A"
"cg17040924",0.0123695751605662,"OR52M1"
"cg15174294",0.0123689659845157,"ZNF714"
"cg24059623",0.0123560292079486,"MSH3"
"cg00540941",0.012352317309333,"HLA-DOA"
"cg07525313",0.0123484258816497,"FRK"
"cg22033530",-0.0123460037749485,"SYT5"
"cg13640071",-0.0123454271851755,"TCEAL7"
"cg04559908",0.0123311791480248,"DPCR1"
"cg08448725",-0.0123276038528349,"TOX3"
"cg07753967",0.0123206595677543,"FRG1B"
"cg13209388",0.012318716939783,"ACOT7"
"cg19082970",-0.0123167898750562,"HFM1"
"cg25336926",-0.0123164990382174,"FZD1"
"cg23006519",0.0123082933932073,"LOC84931"
"cg24723140",-0.0123082751824614,"DPP10"
"cg11539066",0.0123072111212585,"MIR596"
"cg14539179",0.0123015345124656,"VENTX"
"cg01285783",0.0123007522569351,"C6orf195"
"cg04970287",0.0122984733138984,"BTNL2"
"cg16075641",0.0122981535785,"FAM46D"
"cg01063088",0.0122918447156239,"HSD17B7"
"cg15406319",-0.0122900474118338,"DNAJC7"
"cg14497649",0.0122834576384636,"PIGG"
"cg01317586",-0.0122823622733569,"LOC254559"
"cg18518074",0.012275097276666,"EHD1"
"cg14782559",-0.0122692152196732,"COL11A2"
"cg13918804",-0.0122651502865326,"PRKCZ"
"cg14374521",0.0122610718004884,"FAM24B"
"cg13407278",-0.0122600651558503,"CENPP"
"cg15654458",-0.0122536043177584,"C6orf163"
"cg20059012",-0.012251796973499,"RARG"
"cg05028929",0.012251142944537,"C1QTNF8"
"cg00520378",-0.0122387272384954,"CTU2"
"cg09322973",0.0122316647093667,"FAM66C"
"cg09079882",0.0122244070117781,"NUBP1"
"cg25790212",0.0122200911031207,"IGSF9B"
"cg20252997",-0.0122143254994707,"LOC284661"
"cg07679219",-0.01221249558483,"E2F7"
"cg03506193",0.0121961089626666,"ATP6V1C1"
"cg03891843",0.0121835944076537,"KNDC1"
"cg25545878",-0.0121828875670449,"C21orf56"
"cg01833234",-0.012182871398482,"DNHD1"
"cg08922308",-0.0121815920389007,"MIR492"
"cg15014639",0.012176755364339,"LCP1"
"cg24040502",0.012175439036057,"NLRP2"
"cg27275103",-0.0121711049816307,"MGMT"
"cg14279361",-0.0121677659754149,"C3"
"cg17004353",-0.0121611841462507,"CARS"
"cg16699354",-0.0121577649229892,"ALK"
"cg14034858",-0.0121561957378593,"LRIT1"
"cg19817652",-0.0121542038363778,"C17orf98"
"cg12076931",-0.0121525949920025,"NOTCH1"
"cg03278726",-0.0121483370245194,"TTLL10"
"cg10517650",0.0121402262897956,"CCDC52"
"cg17509989",-0.0121316284403153,"RGS14"
"cg03943025",-0.0121267956196988,"HLA-DPB2"
"cg08755490",0.0121259731193758,"OVOL1"
"cg07436694",0.0121255829233976,"METTL9"
"cg08537127",-0.0121150289124038,"TPO"
"cg09101062",0.0121149459575367,"C5orf34"
"cg23387468",0.0121096181472853,"LUC7L2"
"cg06161550",-0.0120924167258649,"GALNT9"
"cg22431228",0.0120871398610821,"CLCNKA"
"cg23584176",-0.0120828962333441,"OR12D2"
"cg23365293",-0.0120828113011005,"HLA-DRB5"
"cg24565820",-0.0120793649650151,"LOC391322"
"cg00055529",0.0120778156196843,"FBXO47"
"cg05280336",0.012073912408753,"TCP10"
"cg19713851",0.0120720283744272,"ALPP"
"cg15803065",0.0120645279659987,"HLA-J"
"cg12050358",0.0120637581924489,"ARHGAP23"
"cg12585331",-0.0120631692926945,"FLJ42709"
"cg09127448",-0.0120601599633795,"CTBP2"
"cg07825433",-0.0120590403473253,"CTBP1"
"cg24250902",-0.0120468834162017,"GALNT2"
"cg06711418",0.0120336300005479,"MT2A"
"cg23921777",0.0120324902116702,"KIAA1530"
"cg15218509",-0.0120309228909837,"IFITM3"
"cg10155537",0.0120258194028273,"OR14C36"
"cg00743412",-0.012019505651613,"FLJ30058"
"cg05477582",0.0120162655281686,"CMTM1"
"cg03018489",-0.01201119323784,"ADAMTSL2"
"cg06686742",0.0120065426348743,"LASS4"
"cg16798348",-0.0120040665078906,"B3GNT6"
"cg04384112",-0.011994828497806,"CFDP1"
"cg13593090",0.0119919993425379,"ZNF266"
"cg09998151",-0.01198977111484,"AKAP6"
"cg13771313",-0.0119813281494427,"ATG16L2"
"cg00340919",-0.0119753117716847,"TTC37"
"cg01104590",-0.0119740925438465,"CARS"
"cg07737560",-0.0119664415259126,"ANO4"
"cg00693253",-0.01196417197001,"LRP1"
"cg24176311",0.0119605898099231,"LOC286016"
"cg22946888",-0.0119532509477599,"THG1L"
"cg23427945",-0.0119528732993102,"HLA-B"
"cg04134279",0.0119476626163123,"C8orf42"
"cg13426079",0.0119470446036791,"KCNQ4"
"cg22489931",-0.0119321422867195,"RGMA"
"cg22142142",-0.0119318012129012,"GABARAPL3"
"cg12352225",0.0119266642500314,"OSBPL3"
"cg04610742",0.0119252342992405,"PGBD5"
"cg01992382",0.0119220768630947,"TNXB"
"cg00908766",0.0119176768696651,"CELSR2"
"cg04811114",-0.0119027724744558,"LGR6"
"cg23043544",-0.0118983922983479,"MAD1L1"
"cg24077401",0.0118938486587596,"FCGBP"
"cg04075827",0.0118817268092752,"BEX2"
"cg19386336",-0.0118804862648678,"TAF7L"
"cg08772003",0.0118717347014357,"AS3MT"
"cg08825699",-0.0118712595495795,"HDAC4"
"cg25355137",0.0118666904061401,"LRRC8E"
"cg13561028",0.0118584555090148,"SFTA2"
"cg22647738",0.0118444690212309,"CCL16"
"cg18608055",-0.0118424133954801,"SBNO2"
"cg07703391",0.0118381499793302,"BMP8B"
"cg14359292",-0.0118377034334652,"HOXA4"
"cg08917933",-0.0118356843402984,"AKR7A3"
"cg06460475",0.0118272499334851,"RBMXL2"
"cg24792360",0.0118247216616748,"FUCA1"
"cg06647782",0.0118228475672655,"ARHGEF19"
"cg15344028",-0.0118224079100362,"ICOS"
"cg16936953",-0.0118192984021113,"TMEM49"
"cg26981746",-0.0118190156896463,"HLA-DRB5"
"cg08224066",-0.0118006432919534,"DHX15"
"cg12361987",0.011797972828964,"ZPBP"
"cg15948567",-0.0117968972422467,"AKR7L"
"cg13425888",0.0117894550564108,"NLRP2"
"cg20131219",-0.0117851092087573,"PHLDB2"
"cg10526897",-0.0117831941340719,"PCDHA2"
"cg07091678",-0.0117807597745705,"CRTAC1"
"cg14500486",-0.0117800642238469,"FNDC1"
"cg13148921",-0.0117712802600229,"ARNT2"
"cg26038514",0.0117660062781316,"ASAP1"
"cg12054453",-0.0117530146470856,"TMEM49"
"cg17261508",-0.0117507754971575,"GPX3"
"cg24844777",0.0117396151191653,"MYCBP2"
"cg03663120",0.0117226648566872,"NUDT1"
"cg02964324",-0.0117176893378916,"HECW1"
"cg06728252",-0.0117149861645544,"ABT1"
"cg14227325",0.0117102970808023,"RGPD8"
"cg08655800",0.0116968479352678,"KIAA1324"
"cg03761891",-0.0116879165762008,"TMEM40"
"cg13266435",0.011687879327408,"ANKRD30B"
"cg04290133",0.0116873654782749,"GUSB"
"cg26715042",0.0116870849927834,"CRISP2"
"cg26445985",-0.0116840545624226,"DENND2A"
"cg10980495",-0.0116726009401074,"HCCA2"
"cg12233790",-0.0116616825261354,"CLCN4"
"cg06804873",0.0116576121176744,"MFSD2A"
"cg14156792",0.0116507890546277,"SAMD11"
"cg18561976",-0.0116452396052226,"ICOS"
"cg22029879",-0.0116435893497802,"ARHGEF10"
"cg11466708",-0.011640652831116,"C22orf43"
"cg10664754",-0.0116356652554013,"NPDC1"
"cg10750264",-0.011629115811481,"KCNS3"
"cg04633141",-0.0116290805196939,"TMEM184A"
"cg10117077",-0.0116289725757839,"DENND2D"
"cg26736736",0.0116221881951946,"KIR3DL3"
"cg15690347",0.011621444228548,"SPIB"
"cg14056849",0.011619476756164,"LOC169834"
"cg12077460",0.0116122742896962,"MFHAS1"
"cg23989768",0.011610669378102,"UBE2DNL"
"cg24882324",0.0116092937099275,"TNXB"
"cg18164508",-0.0116065577388571,"POLE"
"cg05081778",0.0116036192392407,"ATP6V1B1"
"cg09949906",0.0116021291884264,"HLA-DRB1"
"cg09028008",-0.0115932006679551,"AKR7A3"
"cg00766289",-0.0115880127565608,"TSPAN9"
"cg06062279",0.0115877664903152,"GALNS"
"cg01074767",-0.0115840601287721,"C1RL"
"cg21306988",-0.0115794603370508,"LIG4"
"cg12581298",-0.0115753231240454,"C7orf50"
"cg04173211",-0.0115727586995784,"IL16"
"cg04478180",0.0115689229913217,"ART3"
"cg05085169",0.011566511283432,"OGFR"
"cg00312125",-0.0115633465065361,"PLAC8"
"cg05478452",-0.0115626013593768,"FAM38B"
"cg13354893",0.0115621949058337,"C2CD2"
"cg06032479",0.0115491678807296,"HLA-DRB1"
"cg06259025",0.0115416123692608,"THSD1P"
"cg16587909",0.0115413665219615,"DNM1P35"
"cg11076954",-0.0115351766765515,"SLC43A2"
"cg24524470",0.0115340335776603,"EFCAB2"
"cg16834823",0.0115299891654976,"TNXB"
"cg13752114",-0.0115277511989082,"MUC4"
"cg16653991",-0.0115255795904652,"FGFR2"
"cg17429870",-0.0115058042923161,"BRSK2"
"cg06574296",-0.0115009299419546,"ESPNL"
"cg26654770",-0.0114940033069772,"NINJ2"
"cg07356745",-0.0114901012014996,"FAM190B"
"cg02662417",-0.0114887382569922,"ARID1B"
"cg08097520",-0.0114867557269889,"NTM"
"cg01008919",-0.0114852912942829,"NLGN3"
"cg04317399",-0.0114838927692127,"HOXA4"
