"ProbeID","beta_auto","UCSC_RefGene_Names"
"cg02676052",-0.00265355765097766,"LCP2"
"cg13573582",-0.0026521697303159,"RNF220"
"cg16674514",0.00265174402562695,"LSM12"
"cg09747445",-0.00264656184204695,"TLE3"
"cg09411597",0.00264639811763013,"C10orf18"
"cg15690696",0.00264093571320174,"ARHGEF12"
"cg08188779",-0.00263903745672297,"B2M"
"cg04918831",-0.00263836307175734,"CHML"
"cg21640749",0.00263537446192386,"RAB37"
"cg14299234",-0.00263313241751596,"ZFP37"
"cg26094789",0.00262932287009978,"PAX9"
"cg03521982",-0.0026263277520739,"CBLN2"
"cg26548883",0.00262162283242072,"CCL14-CCL15"
"cg10706013",-0.00261781854335047,"PDE9A"
"cg17394978",-0.00261650414268685,"IRF1"
"cg24863152",0.00261345623734335,"PLEKHG1"
"cg06173956",0.00261127224265593,"NKD1"
"cg08604960",0.00260877980803181,"ADAM19"
"cg21220721",0.00260212732179297,"ACOT7"
"cg06070625",0.0026020170194381,"MITF"
"cg19599611",0.00260084305359325,"AQR"
"cg24927974",0.00259545930382571,"DPY19L1"
"cg23996071",0.0025938100475717,"HOOK1"
"cg25577489",0.00259331802800055,"ZBTB16"
"cg12492380",0.00259271298819643,"MYH16"
"cg04065210",-0.00258559164001223,"DPY19L1"
"cg04560098",0.00258440391628661,"TRIM10"
"cg08251362",0.00257937933856812,"IFRD1"
"cg09174411",0.00257921663049666,"BTBD11"
"cg15502607",-0.00257214914935836,"PRKCZ"
"cg10624445",0.00257175664813146,"CNGB1"
"cg15842722",0.00257079589603291,"CSTT"
"cg01429844",0.00257060334400026,"AQP6"
"cg11915525",0.00257048552029918,"C12orf70"
"cg15159987",-0.00256947664399547,"CPAMD8"
"cg23520688",0.00256356258506569,"TRAF3"
"cg04158862",0.00255948089832766,"KIAA0247"
"cg25949550",-0.00255680046814375,"CNTNAP2"
"cg20317437",0.0025550723679445,"FUCA1"
"cg17476951",0.00255115665601402,"TRAPPC9"
"cg03370106",-0.00255023497190449,"VGLL4"
"cg23043544",-0.00255022595553701,"MAD1L1"
"cg10566581",0.00254871235626441,"TGIF2"
"cg16278496",-0.00254486988403937,"C14orf64"
"cg04078118",0.00254429181507734,"TNRC6B"
"cg16062877",0.00254114228211807,"KSR1"
"cg05923857",0.00253971810163393,"TCF7L2"
"cg04109883",0.00253876292487445,"C10orf72"
"cg24185832",-0.00253720484301797,"HLA-DPB2"
"cg15978017",0.00253456358630066,"FLT1"
"cg06595153",0.00252980517158327,"PLXNC1"
"cg16109680",0.00252868810184948,"CADM3"
"cg17178761",-0.00252233195792422,"MSI2"
"cg20655068",0.00252221330090337,"NOTCH4"
"cg05787209",-0.00252062221789756,"STX1B"
"cg14063347",-0.00251505506108866,"AGTPBP1"
"cg01973676",0.00251368778351737,"CUX1"
"cg02687883",0.00251219242208112,"MORN1"
"cg05696969",0.00250943111666295,"SH3RF2"
"cg07665352",-0.00250891350530328,"AKR1C3"
"cg23280296",0.00250783190746795,"DYSF"
"cg12483927",0.00250745315883462,"RD3"
"cg01023870",0.00250674012488707,"SCOC"
"cg06709297",0.00250469769701544,"C2orf48"
"cg26647324",0.00250385329660332,"CLCN7"
"cg26931488",0.00250333490570334,"PFDN5"
"cg06285921",-0.00250173400751684,"TESC"
"cg05266321",0.00249777171763981,"CCR2"
"cg04107939",0.00249668288809388,"PLD1"
"cg19750657",0.00249457102667461,"UFM1"
"cg00887112",0.00248114187247444,"ALS2"
"cg19542445",0.00247420292635742,"CACNA1C"
"cg19656282",0.0024737396312784,"TLX2"
"cg18297960",0.00247277238791745,"C7orf50"
"cg03437605",0.00246985369137953,"RHOBTB2"
"cg04944537",0.00246919452450536,"GPR26"
"cg12462883",0.00246449350395019,"SLC9A10"
"cg22531801",-0.00246386759011632,"GNG4"
"cg06021990",0.00246116017766745,"FLT1"
"cg15630950",-0.00245973495778696,"HLA-DOA"
"cg26482745",-0.00245810530198868,"DEFB127"
"cg23635663",0.0024561954891455,"LIF"
"cg01079060",-0.0024561944694789,"HIPK2"
"cg23418219",0.00243735596041296,"CREB5"
"cg05081778",0.00243511435701392,"ATP6V1B1"
"cg18164784",-0.00243102127118841,"PCDHGA4"
"cg23106115",0.00243080221645332,"C8orf38"
"cg17886959",0.00242996736670533,"MT2A"
"cg13683827",0.00242960953490839,"FAM113B"
"cg08727996",-0.0024258717327352,"ALPL"
"cg06760830",-0.00242508602916739,"MOBKL2C"
"cg21865762",0.00242334959916534,"SCN8A"
"cg26270261",0.00242197597759843,"KRT4"
"cg24394891",-0.00241578853742427,"XPNPEP1"
"cg01556466",0.00241126744446623,"ADCYAP1R1"
"cg23814223",0.00240891649244968,"COL4A1"
"cg16936953",-0.00240891028431593,"TMEM49"
"cg15980656",0.00240528732062769,"SDC2"
"cg24474319",0.00240118166940511,"CRABP2"
"cg06178085",-0.00240026628793877,"CHST5"
"cg17493398",0.00239869798330626,"SH3GLB1"
"cg18222192",0.002398409384569,"ODZ4"
"cg19971102",0.00239681135403283,"HHIPL1"
"cg12392104",0.00239563938504283,"CCPG1"
"cg21113318",0.00239560446206522,"RIN3"
"cg17407324",-0.00239444001629776,"ZNF615"
"cg08822616",0.00239371918656981,"B3GAT1"
"cg16795184",0.0023927773304249,"NUP93"
"cg26153096",0.00238290345607406,"C1orf210"
"cg02220617",0.00237631346182248,"PPP2R5C"
"cg21994045",0.00237599425770903,"ICAM5"
"cg08412316",-0.0023728717788189,"MTMR2"
"cg12606911",0.00237255596278077,"CD8A"
"cg10514658",0.0023660730655692,"TBC1D9"
"cg02419321",-0.00235890912491187,"ITGA5"
"cg00061520",0.00235625181935683,"ADCY9"
"cg09444818",0.00235607514906411,"PPP3CA"
"cg02870829",-0.00235570484686428,"SLC8A1"
"cg27500292",0.00235530213673066,"BFSP1"
"cg14641757",-0.00235413027639926,"C21orf96"
"cg12210543",0.00235162172552447,"ZNF844"
"cg03753191",0.00234927931650535,"EPSTI1"
"cg25216039",0.00233521959184382,"ANKRD6"
"cg16091995",0.0023349838945207,"ALS2CR11"
"cg25511335",-0.00232990464631897,"PLXDC2"
"cg26413708",0.00232923707886626,"TRERF1"
"cg13084335",0.00232860455459209,"CRYAB"
"cg26133769",0.00232780354183524,"PCDH7"
"cg02633149",0.00232726595586192,"METRNL"
"cg01998785",0.00231992925632332,"LPCAT2"
"cg17112828",0.00231225945001642,"LRRN2"
"cg09001527",-0.00231045190295858,"COL23A1"
"cg26985711",0.00230965352669208,"DCN"
"cg24312489",0.00230856837070589,"WNT9A"
"cg05397010",0.00230810367602154,"PLA2G4F"
"cg15700636",0.00230321756562157,"PRG2"
"cg10357682",-0.0023000565916805,"C20orf27"
"cg06736444",0.00228882692022363,"LOC100128788"
"cg13683194",0.00228436458331741,"C9orf125"
"cg25950100",0.00228383993718708,"FBF1"
"cg19358520",0.00228017834537149,"SLC22A6"
"cg06000878",0.00227583096645797,"LOC399959"
"cg22431228",0.00227566157456089,"CLCNKA"
"cg17015506",0.00227196753452701,"CD82"
"cg09197783",-0.00226977606439286,"SLC43A3"
"cg15892280",-0.00226828011640344,"ETS2"
"cg26121234",0.00226450648111243,"WNT7A"
"cg24137511",-0.00226357804071259,"MAST3"
"cg05720226",0.00225993879810334,"ST7"
"cg15473904",0.00225766952111948,"MRPL41"
"cg18044543",0.00225584647070073,"IFIT1L"
"cg25356736",0.00225433635708874,"KCNQ1"
"cg24707889",0.00225330412804014,"ITGB2"
"cg13612317",0.00224877179981185,"KIF5B"
"cg03746015",-0.00224823879906044,"CLEC16A"
"cg17565299",-0.00224322999212288,"TMEM129"
"cg15154628",0.00224317074280593,"CCDC146"
"cg18163342",0.00223979363650165,"KIAA0284"
"cg20813462",0.00223858038974233,"IQCE"
"cg23965214",0.00223795557625072,"FBXO47"
"cg10014308",-0.00223475916257043,"EGR4"
"cg02609337",-0.0022333752044522,"ST3GAL1"
"cg22660196",0.0022323966849446,"PHACTR2"
"cg27365342",0.00223190918148999,"PHACTR1"
"cg09933355",-0.00223076843969796,"NSMCE1"
"cg02109507",0.00222915669391239,"TRIM16"
"cg01372366",0.00222677818744538,"PTPRJ"
"cg01004980",0.00222404009968363,"PRKAR2A"
"cg05784862",-0.00222222839374958,"KSR1"
"cg11961845",0.00222088721725708,"AHCYL2"
"cg13563504",-0.00222086298029337,"LINGO4"
"cg27430637",-0.00221771979877119,"CD52"
"cg14769121",0.0022143046646314,"SMURF1"
"cg07059360",0.00220956008310949,"POLR3D"
"cg25966016",-0.00220468444641369,"INPP5A"
"cg27064744",-0.0022034537784854,"SYNJ2BP"
"cg19131667",0.00220345116835836,"TBC1D5"
"cg14332570",0.00220094382045027,"TTC29"
"cg10501093",-0.00219906672141226,"TNFAIP2"
"cg00406023",0.00219776457386043,"OAF"
"cg03723148",0.00219661719396988,"LOC100128977"
"cg17593384",0.00219613173906144,"AFF1"
"cg26301690",0.00219604133810648,"ELAVL4"
"cg02307277",0.00219153584618473,"IYD"
"cg14595922",0.00218845472399125,"PCDHA6"
"cg15059548",0.00218842060279099,"TNS3"
"cg19228118",0.00218820490407433,"CSMD2"
"cg22470309",-0.00218692822207936,"RGL3"
"cg27116863",0.0021861878460918,"FAM190A"
"cg02661372",0.00218595435210718,"IER5"
"cg11786338",0.00218535977359873,"SEC11C"
"cg10575089",0.00218378749608305,"SEPT4"
"cg10960709",-0.00217877711135657,"RAB19"
"cg14038731",0.00217756836373144,"DDO"
"cg03340036",-0.00217309338409525,"PIGY"
"cg03917803",0.00217286987348295,"SERP2"
"cg25368586",-0.00216949825698329,"ANKRD10"
"cg08742095",0.00216671023923407,"CALU"
"cg22937354",-0.0021647462858818,"OR5D16"
"cg14352682",0.00216341837214497,"C6orf136"
"cg14837896",-0.00216072844620141,"THBS4"
"cg16412914",0.00215956779010242,"AXIN1"
"cg18254848",0.00215011634838968,"CLC"
"cg18337287",0.00214616411589509,"ARID3A"
"cg01012879",0.00214590898924818,"ADSS"
"cg20263733",0.00213308051246802,"ATP2C1"
"cg26108416",0.00213193864914948,"BEND5"
"cg23369234",0.00212986610242985,"CACNA1C"
"cg06180389",0.00212780653846973,"CD53"
"cg03159409",0.00212502735408726,"FAM101A"
"cg24020152",0.00212072461582707,"KIAA0922"
"cg00489660",0.00211656769754142,"TNKS1BP1"
"cg20436086",0.00211425876797561,"COL13A1"
"cg17607231",0.00211383901581424,"SP140"
"cg10917293",0.00211289509493049,"EFCAB4B"
"cg03265074",0.00211272844077248,"LOC283404"
"cg27517345",-0.00210847095749994,"C10orf26"
"cg24171689",0.00210306535193248,"RFTN1"
"cg23546851",-0.00209726364877718,"SAMD4B"
"cg03963853",-0.00209358709086641,"MGRN1"
"cg15099037",0.00209165075548933,"SLC11A1"
"cg13489987",-0.00208509822276941,"GPHN"
"cg05998295",0.00208487897306504,"XPO7"
"cg07672051",0.00208207730370732,"NDST1"
"cg16905822",0.00208148291827975,"LARP4B"
"cg26890181",0.00207998473215969,"KCNN4"
"cg22917487",-0.00207812261491256,"CX3CR1"
"cg25581039",0.0020774018836353,"CHRNB1"
"cg20149168",-0.00207632961979233,"DIRAS3"
"cg07690127",-0.00207608727910457,"MAD1L1"
"cg05162523",-0.00207395120394422,"RUNX3"
"cg08057103",0.00207186000743427,"IRS2"
"cg03329755",0.00207165158676668,"RPS6KA2"
"cg03723356",0.00207112431617178,"CDK5RAP3"
"cg24310959",0.00206995128952109,"LOC388796"
"cg22680252",0.0020685476109953,"MFHAS1"
"cg02930951",0.00206763706918377,"CEBPB"
"cg13002809",0.00206281381949457,"RBPJ"
"cg21287883",-0.0020628062304919,"NFATC2"
"cg13139848",0.00206181495019361,"TANC2"
"cg18765542",0.0020610058396742,"DGKZ"
"cg16717713",-0.00206063260208213,"CCDC85C"
"cg22277567",0.00205773649717942,"HDAC4"
"cg04004607",0.00205294163530204,"TMEM8A"
"cg09623845",0.00205272281121411,"LRRN1"
"cg02239565",-0.00204721879209476,"USP3"
"cg19832721",-0.00204703095163701,"KIAA1267"
"cg20249566",-0.00204663283760409,"NWD1"
"cg26913563",0.00204337471631118,"C5orf41"
"cg27554293",0.00203829657388815,"CPM"
"cg07879825",0.00203518840774153,"AUTS2"
"cg10726931",0.00203361813136236,"PRICKLE2"
"cg25146017",0.00203300370425049,"C6orf186"
"cg18052511",0.00203210806255703,"CCR5"
"cg04942640",0.00202967292074025,"ABHD13"
"cg23746050",0.00202235791127659,"MYEOV"
"cg23606396",-0.00201994463305068,"LOC285830"
"cg06033531",-0.00201846816756631,"FAM193B"
"cg00171459",-0.00201788046515663,"FBXL18"
"cg12644285",-0.00201769184779878,"CHD2"
"cg04847043",0.00201654111712035,"KIAA0182"
"cg16716975",-0.00201638739022644,"MPI"
"cg26299044",0.00200985009886191,"KRT12"
"cg19503640",-0.00200929063575453,"LPCAT1"
"cg00310728",0.0020090738190013,"C6orf125"
"cg25270424",0.00200760136326188,"OSBPL3"
"cg15227982",-0.00200755355952129,"C10orf26"
"cg14295437",0.00200703964096927,"IPCEF1"
"cg07782285",-0.00200679150014838,"DAND5"
"cg13708298",-0.00200217967731497,"FAM65B"
"cg25893992",-0.00200094412045902,"HIC1"
"cg06073417",0.00199335678456291,"PLA1A"
"cg27050114",-0.00199324475085359,"KCNQ1"
"cg13660174",-0.0019925930502237,"SURF4"
"cg21208943",0.0019904578915263,"RABIF"
"cg02167438",0.00198934172956311,"PAK7"
"cg10975863",0.0019888055453827,"RAD51L1"
"cg26381878",0.00198588068035393,"PRR5"
"cg03773647",-0.00198529873441817,"YPEL4"
"cg17419299",0.00198517140021513,"RB1"
"cg11826104",-0.00198464097866183,"UBE3A"
"cg21088438",-0.00198440528769103,"SLC10A1"
"cg16296679",0.00198142756294011,"WBP2NL"
"cg13904006",0.00197906895808821,"SH3BP4"
"cg05486260",0.00197859808191414,"FAM135B"
"cg21268578",0.00197844475088451,"GGA1"
"cg02503376",0.00197708029917201,"TNK1"
"cg16718760",0.00197699631335709,"ERC2"
"cg03759239",0.00197616479187104,"RGS13"
"cg25481253",0.00197445428868856,"TAS2R38"
"cg05704850",0.00197332138258731,"HDAC4"
"cg24016626",0.00197310622361498,"USP2"
"cg06679990",0.00196907696220439,"GLI1"
"cg01008666",0.0019682782304978,"NACC1"
"cg14636922",0.00196784452182596,"SARM1"
"cg20510084",-0.00196702809968462,"B3GNTL1"
"cg25436245",0.00196697498621172,"MRC2"
"cg09377531",0.0019628671878889,"TRAPPC9"
"cg23470139",-0.0019603864173634,"BDKRB1"
"cg09997082",0.00195745091216304,"GIPR"
"cg26648465",0.00195630028286928,"KIAA0182"
"cg14226212",0.00195459134481981,"MUSK"
"cg04710115",0.0019527585268965,"TREML1"
"cg09075484",0.00195031113310061,"DST"
"cg26817217",0.00195025880537063,"TOX3"
"cg06257132",-0.00194744546042535,"ZNF638"
"cg03523740",0.00194680006817644,"TXLNA"
"cg14749448",-0.00194632113141022,"LTBP3"
"cg16347811",0.00194584500696386,"CHN2"
"cg21649520",-0.00194558189378643,"PMP2"
"cg11161417",0.00193913948426476,"SPACA3"
"cg15962267",0.00193865860296762,"SNHG4"
"cg07220032",-0.00193416232428066,"SPATA13"
"cg09335713",0.00193115997054349,"NFAM1"
"cg21552653",0.00192966813554733,"ZNF470"
"cg04130952",-0.00192770387210561,"PCBP4"
"cg03278726",-0.00192768677001196,"TTLL10"
"cg00079056",0.00192671771916544,"SUGT1P1"
"cg25479097",0.00192475204499497,"C13orf35"
"cg02010481",0.00192346805315363,"JAZF1"
"cg05477514",-0.00192071585195921,"NKX2-6"
"cg25139649",-0.00191833633288678,"SKI"
"cg25199552",-0.00191310155861089,"KDM1A"
"cg03904220",0.00190903810472789,"ACCN4"
"cg13507563",0.00190813557326829,"SERGEF"
"cg05235171",0.00190488573070981,"TMPRSS4"
"cg10075819",0.00190326524634953,"LIMS1"
"cg22503106",0.0019030853027953,"METRNL"
"cg04160030",0.00190209322251083,"FUCA1"
"cg03448301",0.00190149713581042,"CHRM1"
"cg00401233",0.00189872051019322,"SELP"
"cg22762439",-0.00189794871744903,"BTF3"
"cg08272268",0.0018976645855328,"ZNF281"
"cg27019717",-0.00189720344609325,"GNG2"
"cg06370069",0.00189383139649946,"CHST3"
"cg06500161",0.00189293110558851,"ABCG1"
"cg25984671",0.00188872653322405,"TCF15"
"cg25274468",0.00188752706405678,"MDFIC"
"cg16460342",-0.00188747031563885,"P2RX4"
"cg24501831",0.00188737074568953,"ZCCHC24"
"cg15278374",0.00188674317806731,"GPR133"
"cg08539991",0.0018845196252105,"ZBTB32"
"cg10734581",0.00188447321706706,"MIR134"
"cg12630461",-0.00187862734161525,"RCCD1"
"cg14200569",-0.00187804684140921,"PRDM16"
"cg12050358",0.00187486154953169,"ARHGAP23"
"cg26547947",0.00187394185597681,"TRMT12"
"cg23220637",-0.00187088380272656,"HLA-DOA"
"cg16556397",0.00186800993238065,"TRIM72"
"cg14790153",-0.00186795064000045,"EHMT2"
"cg20300093",0.0018678938018297,"ADCY5"
"cg24136700",-0.00186696213446209,"RAI1"
"cg25320169",0.00186677958213492,"NRP2"
"cg10101109",0.00186426888128762,"ERP29"
"cg07018107",0.00186425167737674,"MIR1208"
"cg11970252",0.00186386642301748,"KIAA0564"
"cg03432241",0.00186337988319656,"ITIH5"
"cg27621513",0.0018632951972142,"TNFAIP8"
"cg05280794",0.00186156483635007,"ABR"
"cg15882566",0.00186087639028459,"EPB42"
"cg22691626",-0.00186085986551066,"PLEKHA5"
"cg08368094",-0.00185996312381363,"ALB"
"cg03794801",0.00185671814384632,"SLFN12L"
"cg13675015",0.00185526165309804,"TTBK1"
"cg09230870",0.00185516139161553,"TANC2"
"cg26353903",0.00185476116039768,"TIFAB"
"cg21142272",0.00185377625577042,"EXOC3L"
"cg26952928",0.00185349668312861,"SLC45A4"
"cg26867370",0.0018531633916254,"CLYBL"
"cg01136942",0.0018478447113233,"GSN"
"cg04418492",0.00184626750796021,"CYP7B1"
"cg06709766",-0.00184562614698188,"MSH3"
"cg06559932",0.00184524122586117,"FARP1"
"cg22562003",0.00184327057663886,"ZNF608"
"cg21520055",0.00184326201114112,"RNASE13"
"cg22541905",0.00184183155589167,"TUBA4A"
"cg01940297",0.0018405733952042,"MIR1207"
"cg05056497",0.00184006085943194,"RCAN1"
"cg00619628",0.00183853312506259,"MTHFD1L"
"cg11267390",0.00183722568364979,"TRPM2"
"cg14625113",0.00183427445568011,"CNTN1"
"cg05254221",0.00183354509333378,"FAM13C"
"cg05075545",0.00183228618376049,"ANKRD24"
"cg00783006",-0.00183141734728872,"FLJ41350"
"cg02266878",0.00182956543021946,"MSLNL"
"cg25989783",0.0018280117603137,"NCALD"
"cg20063106",0.00182795762761373,"NGDN"
"cg04001520",0.00182729820904046,"ODZ2"
"cg20799917",0.00182386449128206,"GALM"
"cg09565310",0.00182221838669386,"MCC"
"cg04172533",0.0018187176033708,"NOD2"
"cg23172995",0.00181823749633551,"ANXA6"
"cg12960696",0.0018164829384953,"SH3TC2"
"cg04400533",-0.00181639617284828,"ETV5"
"cg07824888",-0.00181632168745885,"MRPL23"
"cg11941929",0.00181577271858268,"SLMO1"
"cg05052463",-0.0018126708084631,"FBXW7"
"cg08304103",0.00181107799368854,"FZD4"
"cg07433769",-0.00180769747549818,"C18orf1"
"cg03607951",0.00180528220816479,"IFI44L"
"cg26369418",0.00180413830622733,"CSF2"
"cg08449144",0.00180370955882299,"SYT8"
"cg01891736",-0.00180205242047285,"LITAF"
"cg09188978",-0.00180181424871884,"NAV3"
"cg09440270",0.00180070987821224,"CYP26C1"
"cg16773803",0.00179761527644593,"L3MBTL"
"cg13771471",0.00179536595309217,"ADARB2"
"cg11330465",0.00179438378987779,"RGS12"
"cg16840745",0.00179337449580353,"DUSP7"
"cg26205890",0.00179283546314429,"ACOX1"
"cg25830660",-0.00179085383321673,"DLG1"
"cg03661164",0.00178954367530606,"EZH2"
"cg17786516",0.0017847563946494,"CCR5"
"cg10039188",0.00178349742781,"C6orf155"
"cg23886355",0.00178112215222346,"MCF2L"
"cg00509451",0.00177831231869135,"SAC3D1"
"cg02244386",0.00177528372895856,"GRB14"
"cg03995533",0.00177524088514655,"CLEC16A"
"cg27359949",-0.00177414643294366,"XPC"
"cg04031656",0.00177409376553206,"CHD9"
"cg12349858",0.00176293057141329,"B3GALNT1"
"cg20575173",0.00176234845292491,"SENP7"
"cg20674490",-0.00176082858965765,"RUNX3"
"cg02582191",-0.00175858915395515,"OR6B2"
"cg17569842",-0.00175760118291154,"RGS12"
"cg10784866",0.00175739047209374,"ATP2B2"
"cg16515815",0.00175700010088201,"MEGF6"
"cg12032655",0.00175596995243104,"CD177"
"cg26515213",0.00175304391265368,"CRADD"
"cg05439665",-0.00175197237715082,"MCF2L"
"cg06068803",0.00175184938584832,"KRTAP10-6"
"cg19807716",0.00175149225623978,"ANGPTL1"
"cg00826902",0.00174901677082582,"WDR8"
"cg21350575",0.0017477505143302,"CHODL"
"cg19568544",-0.00174604505610212,"PCDHB5"
"cg24678869",0.00174526915284073,"DENND4B"
"cg11328541",0.00174467443509768,"OR7C1"
"cg25553916",0.00174024827009192,"RMND5B"
"cg23642826",0.00173852959635638,"ZBTB48"
"cg12900649",-0.00173566621456474,"RHBDF2"
"cg08698681",0.00173497842886959,"TNIK"
"cg05670193",0.00173384175938942,"BCAM"
"cg26837477",0.00173239604530731,"ENTPD4"
"cg22586569",-0.00173141394997408,"FBXL18"
"cg17143462",0.0017282724804053,"C22orf33"
"cg18641329",-0.00172724382224073,"RCBTB2"
"cg01499172",-0.00172584362880412,"DAAM2"
"cg26373134",-0.00172554865277337,"JARID2"
"cg21062760",0.00172531607803897,"ZBTB32"
"cg21469772",-0.00172377774374188,"LHX6"
"cg03345668",-0.00172305743327026,"MOBKL2C"
"cg00607627",-0.00172288420645528,"LAT"
"cg03755955",0.00172177741364465,"MCPH1"
"cg18804920",0.00171784375373647,"CNTNAP2"
"cg26034769",0.00171671111941741,"NEDD4L"
"cg10577216",-0.0017162352870205,"HIVEP2"
"cg21217092",0.00171405901575052,"FAM82A2"
"cg00689213",0.00171323995303017,"REG1P"
"cg00747372",0.00171232592187847,"MAP4K4"
"cg06711380",0.00171180289386894,"FBXO47"
"cg19805377",0.0017112286946449,"PRPF8"
"cg07165167",0.00171070590838249,"CYR61"
"cg05914537",0.00170156826887868,"RASSF2"
"cg14106680",-0.00169957733243427,"MYH14"
"cg21193744",0.00169836990440025,"ANGPT2"
"cg10475014",0.00169724078623125,"SRRT"
"cg23573129",0.00169636128314632,"TBX1"
"cg24250902",-0.00169463666098007,"GALNT2"
"cg05475172",-0.00169451769098264,"WNT7B"
"cg01010380",-0.00169382627062979,"MTMR12"
"cg03661817",-0.00169224712571738,"KIFC3"
"cg00090737",0.00169170940655286,"KNDC1"
"cg21599336",0.00168824133690073,"LOC100128239"
"cg20847766",-0.00168812416087801,"ARHGEF7"
"cg27343325",0.00168501655002507,"ADAM33"
"cg01335126",0.00168422769037312,"NPW"
"cg14557202",-0.0016835359474411,"ZNF385A"
"cg25292098",0.00168176276255957,"EFCAB8"
"cg10225523",-0.00168084482608062,"TSNAX-DISC1"
"cg15510373",-0.00167701107248135,"TFR2"
"cg22979368",0.00167658167616131,"IGFBP2"
"cg26228123",-0.00167614329239277,"DCAF4"
"cg17711754",0.00167547196288223,"KCND3"
"cg25634175",0.00167457027675516,"EFNB2"
"cg13745692",-0.00167367112093533,"FHIT"
"cg22823122",0.00167311217679038,"SH3RF1"
"cg10508317",-0.0016720496935943,"SOCS3"
"cg02404349",-0.00167059351012812,"RORA"
"cg12057242",0.00166490168909367,"CPSF3"
"cg09676013",0.00166262505720429,"HLA-DPB2"
"cg27049076",0.00166190037513793,"PPP1CA"
"cg07515667",0.00166187125092167,"FBXL16"
"cg16077055",0.00166183915171058,"NCK2"
"cg01476678",-0.00166148030389819,"UNC5A"
"cg21628297",-0.0016613603761352,"CUL5"
"cg25824978",-0.00166071434809483,"ZNF830"
"cg18571126",-0.00165985426509291,"BAHD1"
"cg27423216",0.00165941783202348,"NTF3"
"cg20761853",0.00165919254123146,"TIMP2"
"cg25564800",0.00165853300470729,"KPNA1"
"cg24723140",-0.0016584114915161,"DPP10"
"cg26982447",0.00165791201625072,"ANKRD34B"
